Register_0x64,Register_0x65,Register_0x66,Register_0x67,Register_0x68,Register_0x69,Register_0x70,Register_0x71
9490,3576,1783,8623,9375,3465,18697,6917
9348,3458,1350,2935,9331,3442,18697,6917
9348,3458,1350,2935,9331,3442,18697,6917
9348,3458,1350,2935,9331,3442,18697,6917
9499,3559,1530,2368,9422,3484,18999,7118
9499,3559,1530,2368,9422,3484,18999,7118
9499,3559,1530,2368,9422,3484,18999,7118
9499,3290,713,1221,9362,3419,18417,6581
9208,3290,713,1221,9362,3419,18417,6581
9208,3290,713,1221,9362,3419,18417,6581
9208,3290,713,1519,9518,3538,18977,7060
9488,3530,1347,1519,9518,3538,18977,7060
9488,3530,1347,1519,9518,3538,18977,7060
9488,3530,1347,1519,9518,3485,18948,7017
9474,3508,1295,421,9457,3485,18948,7017
9474,3508,1295,421,9457,3485,18948,7017
9474,3508,1295,421,9457,3485,18948,7022
9495,3511,1319,1901,9553,3543,18991,7022
9495,3511,1319,1901,9553,3543,18991,7022
9495,3511,1319,1901,9553,3543,18991,7022
9602,3600,1582,4938,9627,3615,19205,7201
9602,3600,1582,4938,9627,3615,19205,7201
9602,3600,1582,4938,9627,3615,19205,7201
9602,3600,888,339,9607,3595,18733,6773
9366,3386,888,339,9607,3595,18733,6773
9366,3386,888,339,9607,3595,18733,6773
9366,3386,888,339,9667,3635,19083,7042
9541,3521,1283,3872,9667,3635,19083,7042
9541,3521,1283,3872,9667,3635,19083,7042
9541,3521,1283,3872,9667,3635,18969,6981
9484,3490,1191,3084,9584,3566,18969,6981
9484,3490,1191,3084,9584,3566,18969,6981
9484,3490,1191,3084,9584,3566,18969,6981
9527,3502,1208,981,9593,3547,19055,7004
9527,3502,1208,981,9593,3547,19055,7004
9527,3502,1208,981,9593,3547,19055,7004
9527,3532,1339,3477,9633,3593,19103,7064
9551,3532,1339,3477,9633,3593,19103,7064
9551,3532,1339,3477,9633,3593,19103,7064
9551,3532,1339,2017,9573,3547,19243,7169
9621,3584,1445,2017,9573,3547,19243,7169
9621,3584,1445,2017,9573,3547,19243,7169
9621,3584,1445,2017,9573,3542,19099,7047
9549,3523,1286,2891,9590,3542,19099,7047
9549,3523,1286,2891,9590,3542,19099,7047
9549,3523,1286,2891,9590,3542,19099,7078
9571,3539,1304,3962,9661,3607,19142,7078
9571,3539,1304,3962,9661,3607,19142,7078
9571,3539,1304,3962,9661,3607,19142,7078
9631,3570,1284,1597,9765,3687,19262,7140
9631,3570,1284,1597,9765,3687,19262,7140
9631,3570,1284,1597,9765,3687,19262,7140
9631,3570,1304,1344,9653,3580,19302,7173
9651,3586,1304,1344,9653,3580,19302,7173
9651,3586,1304,1344,9653,3580,19302,7173
9651,3586,1304,1344,9705,3605,19555,7364
9777,3682,1584,2951,9705,3605,19555,7364
9777,3682,1584,2951,9705,3605,19555,7364
9777,3682,1584,2951,9705,3605,19331,7151
9665,3575,1325,3429,9736,3641,19331,7151
9665,3575,1325,3429,9736,3641,19331,7151
9665,3575,1325,3429,9736,3641,19331,7151
9741,3616,1440,5342,9757,3636,19482,7232
9741,3616,1440,5342,9757,3636,19482,7232
9741,3616,1440,5342,9757,3636,19482,7232
9741,3634,1384,2268,9796,3649,19526,7268
9763,3634,1384,2268,9796,3649,19526,7268
9763,3634,1384,2268,9796,3649,19526,7268
9763,3634,1384,1190,9765,3627,19441,7193
9720,3596,1234,1190,9765,3627,19441,7193
9720,3596,1234,1190,9765,3627,19441,7193
9720,3596,1234,1190,9765,3662,19502,7187
9751,3593,1233,2556,9827,3662,19502,7187
9751,3593,1233,2556,9827,3662,19502,7187
9751,3593,1233,2556,9827,3662,19502,7195
9738,3597,1290,2858,9997,3810,19476,7195
9738,3597,1290,2858,9997,3810,19476,7195
9738,3597,1290,2858,9997,3810,19476,7195
9801,3602,1155,1103,9920,3709,19603,7204
9801,3602,1155,1103,9920,3709,19603,7204
9801,3602,1155,1103,9920,3709,19603,7204
9801,3602,1356,2060,9834,3622,19716,7323
9858,3661,1356,2060,9834,3622,19716,7323
9858,3661,1356,2060,9834,3622,19716,7323
9858,3661,1356,2060,9963,3735,19876,7462
9938,3731,1600,3140,9963,3735,19876,7462
9938,3731,1600,3140,9963,3735,19876,7462
9938,3731,1600,3140,9963,3735,19727,7285
9863,3642,1286,2389,9892,3661,19727,7285
9863,3642,1286,2389,9892,3661,19727,7285
9863,3642,1286,2389,9892,3661,19727,7285
9806,3593,1162,1161,9784,3550,19613,7187
9806,3593,1162,1161,9784,3550,19613,7187
9806,3593,1162,1161,9784,3550,19613,7187
9806,3682,1451,2315,9943,3664,19871,7364
9935,3682,1451,2315,9943,3664,19871,7364
9935,3682,1451,2315,9943,3664,19871,7364
9935,3682,1451,1303,10147,3855,19919,7414
9959,3707,1446,1303,10147,3855,19919,7414
9959,3707,1446,1303,10147,3855,19919,7414
9959,3707,1446,1303,10147,3606,19997,7484
9998,3742,1642,5134,9851,3606,19997,7484
9998,3742,1642,5134,9851,3606,19997,7484
9998,3742,1642,5134,9851,3606,19997,6914
9571,3457,968,870,9723,3584,19143,6914
9571,3457,968,870,9723,3584,19143,6914
9571,3457,968,870,9723,3584,19143,6914
9244,3266,619,0,9521,3504,18488,6532
9244,3266,619,0,9521,3504,18488,6532
9244,3266,619,0,9521,3504,18488,6532
9244,3266,1427,2914,9266,3361,18696,6899
9348,3449,1427,2914,9266,3361,18696,6899
9348,3449,1427,2914,9266,3361,18696,6899
9348,3449,1427,2914,9161,3319,18459,6773
9229,3386,1243,1559,9161,3319,18459,6773
9229,3386,1243,1559,9161,3319,18459,6773
9229,3386,1243,1559,9161,3319,18387,6757
9193,3378,1198,2859,9201,3357,18387,6757
9193,3378,1198,2859,9201,3357,18387,6757
9193,3378,1198,2859,9201,3357,18387,6757
9188,3390,1370,2582,9320,3490,18376,6780
9188,3390,1370,2582,9320,3490,18376,6780
9188,3390,1370,2582,9320,3490,18376,6780
9188,3447,1471,1996,9105,3279,18582,6894
9291,3447,1471,1996,9105,3279,18582,6894
9291,3447,1471,1996,9105,3279,18582,6894
9291,3447,1471,953,9183,3361,18302,6708
9151,3354,1167,953,9183,3361,18302,6708
9151,3354,1167,953,9183,3361,18302,6708
9151,3354,1167,953,9183,3322,18298,6703
9149,3351,1189,1806,9139,3322,18298,6703
9149,3351,1189,1806,9139,3322,18298,6703
9149,3351,1189,1806,9139,3322,18298,6725
9185,3362,1191,2083,9208,3374,18371,6725
9185,3362,1191,2083,9208,3374,18371,6725
9185,3362,1191,2083,9208,3374,18371,6725
9297,3461,1507,2345,9237,3403,18595,6923
9297,3461,1507,2345,9237,3403,18595,6923
9297,3461,1507,2345,9237,3403,18595,6923
9297,3461,1276,2732,9257,3391,18507,6791
9253,3395,1276,2732,9257,3391,18507,6791
9253,3395,1276,2732,9257,3391,18507,6791
9253,3395,1276,2732,9262,3398,18499,6795
9249,3397,1305,1998,9262,3398,18499,6795
9249,3397,1305,1998,9262,3398,18499,6795
9249,3397,1305,1998,9262,3398,18403,6655
9201,3327,995,1689,9265,3378,18403,6655
9201,3327,995,1689,9265,3378,18403,6655
9201,3327,995,1689,9265,3378,18403,6655
9268,3394,1239,4124,9328,3440,18537,6789
9268,3394,1239,4124,9328,3440,18537,6789
9268,3394,1239,4124,9328,3440,18537,6789
9268,3481,1331,2920,9360,3448,18792,6962
9396,3481,1331,2920,9360,3448,18792,6962
9396,3481,1331,2920,9360,3448,18792,6962
9396,3481,1331,1694,9416,3494,18758,6915
9379,3457,1253,1694,9416,3494,18758,6915
9379,3457,1253,1694,9416,3494,18758,6915
9379,3457,1253,1694,9416,3485,18694,6892
9347,3446,1239,1128,9407,3485,18694,6892
9347,3446,1239,1128,9407,3485,18694,6892
9347,3446,1239,1128,9407,3485,18694,7101
9488,3550,1520,2925,9484,3532,18977,7101
9488,3550,1520,2925,9484,3532,18977,7101
9488,3550,1520,2925,9484,3532,18977,7101
9257,3354,1000,949,9431,3505,18514,6708
9257,3354,1000,949,9431,3505,18514,6708
9257,3354,1000,949,9431,3505,18514,6708
9257,3354,1519,5429,9495,3527,18875,6999
9437,3499,1519,5429,9495,3527,18875,6999
9437,3499,1519,5429,9495,3527,18875,6999
9437,3499,1519,5429,9378,3422,18750,6861
9375,3430,1211,3490,9378,3422,18750,6861
9375,3430,1211,3490,9378,3422,18750,6861
9375,3430,1211,3490,9378,3422,19126,7201
9563,3600,1686,3679,9454,3487,19126,7201
9563,3600,1686,3679,9454,3487,19126,7201
9563,3600,1686,3679,9454,3487,19126,7142
9537,3571,1540,3670,9453,3481,19075,7142
9537,3571,1540,3670,9453,3481,19075,7142
9537,3571,1540,3670,9453,3481,19075,7142
9537,3457,1144,913,9505,3520,18870,6914
9435,3457,1144,913,9505,3520,18870,6914
9435,3457,1144,913,9505,3520,18870,6914
9435,3457,1144,4236,9550,3545,19139,7119
9569,3559,1463,4236,9550,3545,19139,7119
9569,3559,1463,4236,9550,3545,19139,7119
9569,3559,1463,4236,9550,3513,18996,6982
9498,3491,1247,2231,9527,3513,18996,6982
9498,3491,1247,2231,9527,3513,18996,6982
9498,3491,1247,2231,9527,3513,19099,7026
9549,3513,1206,3059,9600,3545,19099,7026
9549,3513,1206,3059,9600,3545,19099,7026
9549,3513,1206,3059,9600,3545,19099,7026
9482,3467,1232,4022,9605,3560,18964,6935
9482,3467,1232,4022,9605,3560,18964,6935
9482,3467,1232,4022,9605,3560,18964,6935
9482,3467,1315,2029,9509,3424,19272,7117
9636,3558,1315,2029,9509,3424,19272,7117
9636,3558,1315,2029,9509,3424,19272,7117
9636,3558,1315,2029,9675,3563,19379,7201
9689,3600,1451,3481,9675,3563,19379,7201
9689,3600,1451,3481,9675,3563,19379,7201
9689,3600,1451,3481,9675,3563,19330,7126
9665,3563,1269,2453,9640,3531,19330,7126
9665,3563,1269,2453,9640,3531,19330,7126
9665,3563,1269,2453,9640,3531,19330,7118
9692,3559,1268,1821,9753,3615,19384,7118
9692,3559,1268,1821,9753,3615,19384,7118
9692,3559,1268,1821,9753,3615,19384,7118
9692,3561,1233,2026,9677,3542,19371,7122
9685,3561,1233,2026,9677,3542,19371,7122
9685,3561,1233,2026,9677,3542,19371,7122
9685,3561,1233,3553,9897,3703,19570,7214
9785,3607,1383,3553,9897,3703,19570,7214
9785,3607,1383,3553,9897,3703,19570,7214
9785,3607,1383,3553,9897,3613,19568,7217
9784,3608,1358,3713,9791,3613,19568,7217
9784,3608,1358,3713,9791,3613,19568,7217
9784,3608,1358,3713,9791,3613,19556,7188
9778,3594,1264,3201,9817,3626,19556,7188
9778,3594,1264,3201,9817,3626,19556,7188
9778,3594,1264,3201,9817,3626,19556,7188
9814,3611,1383,3571,9859,3649,19628,7223
9814,3611,1383,3571,9859,3649,19628,7223
9814,3611,1383,3571,9859,3649,19628,7223
9814,3611,1458,4113,9935,3695,19747,7298
9873,3649,1458,4113,9935,3695,19747,7298
9873,3649,1458,4113,9935,3695,19747,7298
9873,3649,1458,4113,9892,3636,19474,7051
9737,3525,1049,3278,9892,3636,19474,7051
9737,3525,1049,3278,9892,3636,19474,7051
9737,3525,1049,3278,9892,3636,19762,7315
9881,3657,1417,3151,9838,3603,19762,7315
9881,3657,1417,3151,9838,3603,19762,7315
9881,3657,1417,3151,9838,3603,19762,7107
9798,3553,1129,2894,9808,3567,19596,7107
9798,3553,1129,2894,9808,3567,19596,7107
9798,3553,1129,2894,9808,3567,19596,7107
9798,3579,1140,1305,9828,3584,19607,7158
9803,3579,1140,1305,9828,3584,19607,7158
9803,3579,1140,1305,9828,3584,19607,7158
9803,3579,1140,4114,10068,3760,19896,7348
9948,3674,1372,4114,10068,3760,19896,7348
9948,3674,1372,4114,10068,3760,19896,7348
9948,3674,1372,4114,10068,3679,20034,7457
10017,3728,1553,4407,9976,3679,20034,7457
10017,3728,1553,4407,9976,3679,20034,7457
10017,3728,1553,4407,9976,3679,20034,7376
9965,3688,1415,1493,9768,3483,19931,7376
9965,3688,1415,1493,9768,3483,19931,7376
9965,3688,1415,1493,9768,3483,19931,7376
10066,3753,1609,4474,10165,3836,20132,7507
10066,3753,1609,4474,10165,3836,20132,7507
10066,3753,1609,4474,10165,3836,20132,7507
10066,3753,1392,2520,10147,3844,19859,7306
9929,3653,1392,2520,10147,3844,19859,7306
9929,3653,1392,2520,10147,3844,19859,7306
9929,3653,1392,2520,9816,3553,19684,7169
9842,3584,1327,2028,9816,3553,19684,7169
9842,3584,1327,2028,9816,3553,19684,7169
9842,3584,1327,2028,9816,3553,19439,7153
9719,3576,1420,2772,9740,3595,19439,7153
9719,3576,1420,2772,9740,3595,19439,7153
9719,3576,1420,2772,9740,3595,19439,6980
9506,3490,1399,3659,9458,3451,19013,6980
9506,3490,1399,3659,9458,3451,19013,6980
9506,3490,1399,3659,9458,3451,19013,6980
9506,3371,1204,2287,9406,3481,18588,6743
9294,3371,1204,2287,9406,3481,18588,6743
9294,3371,1204,2287,9406,3481,18588,6743
9294,3371,1204,1766,9342,3430,18498,6692
9249,3346,1151,1766,9342,3430,18498,6692
9249,3346,1151,1766,9342,3430,18498,6692
9249,3346,1151,1766,9342,3407,18555,6777
9277,3388,1194,1616,9303,3407,18555,6777
9277,3388,1194,1616,9303,3407,18555,6777
9277,3388,1194,1616,9303,3407,18555,6547
9124,3273,976,1238,9424,3549,18249,6547
9124,3273,976,1238,9424,3549,18249,6547
9124,3273,976,1238,9424,3549,18249,6547
9279,3390,1177,2836,9356,3439,18558,6781
9279,3390,1177,2836,9356,3439,18558,6781
9279,3390,1177,2836,9356,3439,18558,6781
9279,3390,1175,1477,9326,3426,18527,6764
9263,3382,1175,1477,9326,3426,18527,6764
9263,3382,1175,1477,9326,3426,18527,6764
9263,3382,1175,1477,9372,3445,18814,6947
9407,3473,1366,578,9372,3445,18814,6947
9407,3473,1366,578,9372,3445,18814,6947
9407,3473,1366,578,9372,3445,18638,6786
9319,3393,1182,1076,9452,3503,18638,6786
9319,3393,1182,1076,9452,3503,18638,6786
9319,3393,1182,1076,9452,3503,18638,6962
9412,3481,1442,4930,9428,3476,18824,6962
9412,3481,1442,4930,9428,3476,18824,6962
9412,3481,1442,4930,9428,3476,18824,6962
9412,3529,1480,3498,9391,3428,18996,7059
9498,3529,1480,3498,9391,3428,18996,7059
9498,3529,1480,3498,9391,3428,18996,7059
9498,3529,1480,680,9649,3647,18716,6770
9358,3385,1068,680,9649,3647,18716,6770
9358,3385,1068,680,9649,3647,18716,6770
9358,3385,1068,680,9649,3484,19105,7034
9552,3517,1388,2329,9506,3484,19105,7034
9552,3517,1388,2329,9506,3484,19105,7034
9552,3517,1388,2329,9506,3484,19105,7139
9596,3569,1568,5570,9668,3621,19192,7139
9596,3569,1568,5570,9668,3621,19192,7139
9596,3569,1568,5570,9668,3621,19192,7139
9625,3571,1407,643,9720,3652,19250,7142
9625,3571,1407,643,9720,3652,19250,7142
9625,3571,1407,643,9720,3652,19250,7142
9625,3571,1296,1066,9631,3561,19182,7063
9591,3531,1296,1066,9631,3561,19182,7063
9591,3531,1296,1066,9631,3561,19182,7063
9591,3531,1296,1066,9737,3642,19175,6974
9587,3487,1120,285,9737,3642,19175,6974
9587,3487,1120,285,9737,3642,19175,6974
9587,3487,1120,285,9737,3642,19173,6971
9586,3485,1077,1379,9626,3516,19173,6971
9586,3485,1077,1379,9626,3516,19173,6971
9586,3485,1077,1379,9626,3516,19173,7194
9701,3597,1446,2593,9600,3495,19403,7194
9701,3597,1446,2593,9600,3495,19403,7194
9701,3597,1446,2593,9600,3495,19403,7194
9701,3554,1246,1655,9831,3681,19382,7108
9691,3554,1246,1655,9831,3681,19382,7108
9691,3554,1246,1655,9831,3681,19382,7108
9691,3554,1246,3045,9734,3595,19494,7234
9747,3617,1607,3045,9734,3595,19494,7234
9747,3617,1607,3045,9734,3595,19494,7234
9747,3617,1607,3045,9734,3510,19377,7053
9688,3526,1174,123,9691,3510,19377,7053
9688,3526,1174,123,9691,3510,19377,7053
9688,3526,1174,123,9691,3510,19377,7159
9756,3579,1329,3215,9807,3617,19513,7159
9756,3579,1329,3215,9807,3617,19513,7159
9756,3579,1329,3215,9807,3617,19513,7159
9612,3443,833,0,9763,3578,19225,6886
9612,3443,833,0,9763,3578,19225,6886
9612,3443,833,0,9763,3578,19225,6886
9612,3443,962,1765,9725,3518,19271,6900
9635,3450,962,1765,9725,3518,19271,6900
9635,3450,962,1765,9725,3518,19271,6900
9635,3450,962,1765,9783,3572,19653,7255
9826,3627,1494,5646,9783,3572,19653,7255
9826,3627,1494,5646,9783,3572,19653,7255
9826,3627,1494,5646,9783,3572,19568,7088
9784,3544,1278,3523,9958,3701,19568,7088
9784,3544,1278,3523,9958,3701,19568,7088
9784,3544,1278,3523,9958,3701,19568,7088
9810,3574,1135,1576,9880,3619,19620,7149
9810,3574,1135,1576,9880,3619,19620,7149
9810,3574,1135,1576,9880,3619,19620,7149
9810,3607,1234,399,9853,3585,19737,7215
9868,3607,1234,399,9853,3585,19737,7215
9868,3607,1234,399,9853,3585,19737,7215
9868,3607,1234,3692,9836,3569,19817,7280
9908,3640,1365,3692,9836,3569,19817,7280
9908,3640,1365,3692,9836,3569,19817,7280
9908,3640,1365,3692,9836,3628,19787,7217
9893,3608,1231,2237,9918,3628,19787,7217
9893,3608,1231,2237,9918,3628,19787,7217
9893,3608,1231,2237,9918,3628,19787,7162
9862,3581,1084,1993,9908,3608,19724,7162
9862,3581,1084,1993,9908,3608,19724,7162
9862,3581,1084,1993,9908,3608,19724,7162
9950,3659,1387,3923,9953,3657,19901,7319
9950,3659,1387,3923,9953,3657,19901,7319
9950,3659,1387,3923,9953,3657,19901,7319
9950,3659,1168,239,10038,3710,19865,7243
9932,3621,1168,239,10038,3710,19865,7243
9932,3621,1168,239,10038,3710,19865,7243
9932,3621,1168,239,9929,3611,19996,7392
9998,3696,1507,3973,9929,3611,19996,7392
9998,3696,1507,3973,9929,3611,19996,7392
9998,3696,1507,3973,9929,3611,20172,7475
10086,3737,1506,1315,10061,3714,20172,7475
10086,3737,1506,1315,10061,3714,20172,7475
10086,3737,1506,1315,10061,3714,20172,7606
10154,3803,1749,5295,9956,3612,20309,7606
10154,3803,1749,5295,9956,3612,20309,7606
10154,3803,1749,5295,9956,3612,20309,7606
10154,3793,1730,6236,10043,3689,20271,7586
10135,3793,1730,6236,10043,3689,20271,7586
10135,3793,1730,6236,10043,3689,20271,7586
10135,3793,1730,5058,10137,3771,20040,7350
10020,3675,1341,5058,10137,3771,20040,7350
10020,3675,1341,5058,10137,3771,20040,7350
10020,3675,1341,5058,10137,3613,20298,7571
10149,3785,1773,7748,9945,3613,20298,7571
10149,3785,1773,7748,9945,3613,20298,7571
10149,3785,1773,7748,9945,3613,20298,7467
10123,3733,1518,3310,10150,3753,20246,7467
10123,3733,1518,3310,10150,3753,20246,7467
10123,3733,1518,3310,10150,3753,20246,7467
10163,3787,1681,8113,10260,3868,20327,7575
10163,3787,1681,8113,10260,3868,20327,7575
10163,3787,1681,8113,10260,3868,20327,7575
10163,3787,925,163,10174,3767,19877,7155
9938,3577,925,163,10174,3767,19877,7155
9938,3577,925,163,10174,3767,19877,7155
9938,3577,925,163,10053,3669,20126,7399
10063,3699,1388,4704,10053,3669,20126,7399
10063,3699,1388,4704,10053,3669,20126,7399
10063,3699,1388,4704,10053,3669,19952,7184
9976,3592,1107,1558,10157,3751,19952,7184
9976,3592,1107,1558,10157,3751,19952,7184
9976,3592,1107,1558,10157,3751,19952,7346
10071,3673,1297,3983,10050,3641,20143,7346
10071,3673,1297,3983,10050,3641,20143,7346
10071,3673,1297,3983,10050,3641,20143,7346
10071,3650,1176,593,10241,3839,20068,7301
10034,3650,1176,593,10241,3839,20068,7301
10034,3650,1176,593,10241,3839,20068,7301
10034,3650,1176,2569,10082,3670,20101,7318
10050,3659,1222,2569,10082,3670,20101,7318
10050,3659,1222,2569,10082,3670,20101,7318
10050,3659,1222,2569,10082,3623,20022,7269
10011,3634,1234,812,10015,3623,20022,7269
10011,3634,1234,812,10015,3623,20022,7269
10011,3634,1234,812,10015,3623,20022,7324
10023,3662,1243,1179,10016,3636,20046,7324
10023,3662,1243,1179,10016,3636,20046,7324
10023,3662,1243,1179,10016,3636,20046,7324
9870,3604,1335,1912,9936,3659,19740,7209
9870,3604,1335,1912,9936,3659,19740,7209
9870,3604,1335,1912,9936,3659,19740,7209
9870,3604,1126,2554,9582,3465,19136,6919
9568,3459,1126,2554,9582,3465,19136,6919
9568,3459,1126,2554,9582,3465,19136,6919
9568,3459,1126,2554,9513,3473,19015,6930
9507,3465,1359,4838,9513,3473,19015,6930
9507,3465,1359,4838,9513,3473,19015,6930
9507,3465,1359,4838,9513,3473,18821,6866
9410,3433,1231,1485,9484,3493,18821,6866
9410,3433,1231,1485,9484,3493,18821,6866
9410,3433,1231,1485,9484,3493,18821,6891
9450,3445,1424,2807,9458,3456,18901,6891
9450,3445,1424,2807,9458,3456,18901,6891
9450,3445,1424,2807,9458,3456,18901,6891
9450,3387,1226,4270,9483,3494,18729,6774
9364,3387,1226,4270,9483,3494,18729,6774
9364,3387,1226,4270,9483,3494,18729,6774
9364,3387,1226,3857,9392,3402,18984,6978
9492,3489,1470,3857,9392,3402,18984,6978
9492,3489,1470,3857,9392,3402,18984,6978
9492,3489,1470,3857,9392,3344,18741,6793
9370,3396,1204,1940,9314,3344,18741,6793
9370,3396,1204,1940,9314,3344,18741,6793
9370,3396,1204,1940,9314,3344,19044,6973
9522,3486,1407,2370,9545,3511,19044,6973
9522,3486,1407,2370,9545,3511,19044,6973
9522,3486,1407,2370,9545,3511,19044,6973
9492,3470,1266,1966,9558,3513,18984,6941
9492,3470,1266,1966,9558,3513,18984,6941
9492,3470,1266,1966,9558,3513,18984,6941
9492,3470,1251,1758,9478,3442,18990,6941
9495,3470,1251,1758,9478,3442,18990,6941
9495,3470,1251,1758,9478,3442,18990,6941
9495,3470,1251,1758,9563,3490,19113,7000
9556,3500,1276,1991,9563,3490,19113,7000
9556,3500,1276,1991,9563,3490,19113,7000
9556,3500,1276,1991,9563,3490,19085,6949
9542,3474,1273,2101,9608,3527,19085,6949
9542,3474,1273,2101,9608,3527,19085,6949
9542,3474,1273,2101,9608,3527,19085,7226
9738,3613,1507,4627,9837,3687,19476,7226
9738,3613,1507,4627,9837,3687,19476,7226
9738,3613,1507,4627,9837,3687,19476,7226
9738,3546,1302,2104,9712,3572,19361,7093
9680,3546,1302,2104,9712,3572,19361,7093
9680,3546,1302,2104,9712,3572,19361,7093
9680,3546,1302,1437,9865,3693,19024,6788
9512,3394,1151,1437,9865,3693,19024,6788
9512,3394,1151,1437,9865,3693,19024,6788
9512,3394,1151,1437,9865,3587,19434,7086
9717,3543,1317,2342,9766,3587,19434,7086
9717,3543,1317,2342,9766,3587,19434,7086
9717,3543,1317,2342,9766,3587,19434,7074
9716,3537,1242,836,9690,3503,19433,7074
9716,3537,1242,836,9690,3503,19433,7074
9716,3537,1242,836,9690,3503,19433,7074
9737,3538,1213,673,9820,3602,19474,7077
9737,3538,1213,673,9820,3602,19474,7077
9737,3538,1213,673,9820,3602,19474,7077
9737,3538,1566,3175,9665,3467,19691,7254
9845,3627,1566,3175,9665,3467,19691,7254
9845,3627,1566,3175,9665,3467,19691,7254
9845,3627,1566,3175,9777,3548,19414,6971
9707,3485,1116,2752,9777,3548,19414,6971
9707,3485,1116,2752,9777,3548,19414,6971
9707,3485,1116,2752,9777,3548,19383,6967
9691,3483,1193,538,9801,3575,19383,6967
9691,3483,1193,538,9801,3575,19383,6967
9691,3483,1193,538,9801,3575,19383,7042
9760,3521,1067,957,9873,3606,19520,7042
9760,3521,1067,957,9873,3606,19520,7042
9760,3521,1067,957,9873,3606,19520,7042
9760,3634,1402,3121,9959,3674,19808,7268
9904,3634,1402,3121,9959,3674,19808,7268
9904,3634,1402,3121,9959,3674,19808,7268
9904,3634,1402,1132,9867,3600,19713,7212
9856,3606,1366,1132,9867,3600,19713,7212
9856,3606,1366,1132,9867,3600,19713,7212
9856,3606,1366,1132,9867,3560,19499,7009
9749,3504,947,2346,9846,3560,19499,7009
9749,3504,947,2346,9846,3560,19499,7009
9749,3504,947,2346,9846,3560,19499,7273
9917,3636,1499,4097,9804,3526,19835,7273
9917,3636,1499,4097,9804,3526,19835,7273
9917,3636,1499,4097,9804,3526,19835,7273
9969,3641,1325,3394,9902,3587,19938,7283
9969,3641,1325,3394,9902,3587,19938,7283
